10265,Change debug level depending on software variant,http://review.sonyericsson.net/#/c/1065655
9014,Adds voice mail call log integration options in call settings,http://review.sonyericsson.net/#/c/1065647
9226,Make it possible to run monkey on TeleService app,http://review.sonyericsson.net/#/c/1067826
,Just regist NetworkLocked event for slot1,http://review.sonyericsson.net/#/c/1068733
,Enable simlock unlock panel,http://review.sonyericsson.net/#/c/1057814
11525,Modify PIN/PUK MMI code handling in multi sim,http://review.sonyericsson.net/#/c/1087045
11386,Add a missing string for 2 sim swap function,http://review.sonyericsson.net/#/c/1088887
,Ringtone need subid extra,http://review.sonyericsson.net/#/c/1084507
11336,FP16210 DSDS Outgoing Call Sub Selection Handling,http://review.sonyericsson.net/#/c/1084264
,DSDS Call Features Setting,http://review.sonyericsson.net/#/c/1077369
10707,"Add ""+"" to voicemail number when international roaming",http://review.sonyericsson.net/#/c/1083083
6545,AirWatch Disable Data Roaming,http://review.sonyericsson.net/#/c/1056637
11586,The background hold call is disconnected illegally,http://review.sonyericsson.net/#/c/1093172
9205,action buttons are missing in calling screen,http://review.sonyericsson.net/#/c/1093168
,[Cosmos] Request to set flag to reflect status in calling mode,http://review.sonyericsson.net/#/c/1156181
9194,Fix NPE in ESTA stability test,http://review.sonyericsson.net/#/c/1140710
9840,Outgoing call takes too long time,http://review.sonyericsson.net/#/c/1090079
9222,Should not turn on screen after call is ended,http://review.sonyericsson.net/#/c/1090093
9160,Change Checkboxes to Toggle switches on CallSettings,http://review.sonyericsson.net/#/c/1089914
12229,Creates new empty Bundles when creating new Call,http://review.sonyericsson.net/#/c/1183272
,The time of the end call in ongoing UI display,http://review.sonyericsson.net/#/c/1177834
,The SIP call can not be retrieved when hold a SIP call,http://review.sonyericsson.net/#/c/1168508
PID11688,Fix for no response when send USSD when no simcard inserted.,http://review.sonyericsson.net/#/c/1184871
,Add default PhoneAccount when no simcard inserted,http://review.sonyericsson.net/#/c/1184883
,"The setting ""dual_mic_noise_suppression_enabled\u003dtrue"" cannot  work.",http://review.sonyericsson.net/#/c/1174104
,Display duplicate operator name,http://review.sonyericsson.net/#/c/1173912
10204,Use error code RESPONSE_ERROR instead of EXCEPTION_ERROR in Call blocking Settings,http://review.sonyericsson.net/#/c/1172447
,Dialog pop up when set preferred net work if SIM1/2 disabled,http://review.sonyericsson.net/#/c/1170964
,Remove commend DIALOG_ALL_FORBIDDEN from NetworkSettings,http://review.sonyericsson.net/#/c/1169446
,"The ""Preferred network type"" display grey during a active call",http://review.sonyericsson.net/#/c/1166459
,Display can't turn on while coming call,http://review.sonyericsson.net/#/c/1274526
,The string Ñ¢ç#31#911  instead of Ñ¢çEmergency callÑ¢ù displays on MUT,http://review.sonyericsson.net/#/c/1274485
11889,Play ringtone if receives MT call during hold call,http://review.sonyericsson.net/#/c/1253924
,Conference call is still on hold after hanging up the third call,http://review.sonyericsson.net/#/c/1248891
,Wrong action about forward call,http://review.sonyericsson.net/#/c/1208169
13191,[DSDS] Use InCallUI account selection for potential mmi,http://review.sonyericsson.net/#/c/1231625
9840,Delay ringtone LED and vibration,http://review.sonyericsson.net/#/c/1226924
,DUT pop up wrong message when enable Airplane mode then make a MO call.,http://review.sonyericsson.net/#/c/1204050
,GTS bindsToInCallServiceAndAddsCall case fail,http://review.sonyericsson.net/#/c/1186074
12009,Fix for cannot reject incoming call from BT device,http://review.sonyericsson.net/#/c/1177403
,"Delete ""show call duration""",http://review.sonyericsson.net/#/c/1164921
9783,Fix for no badge icon in phone app for missed call,http://review.sonyericsson.net/#/c/1142233
,Modify call crash issue,http://review.sonyericsson.net/#/c/1127700
,"MUT displays ""Unable to switch calls""",http://review.sonyericsson.net/#/c/1120290
,No vibrate prompt when receive a MT call.,http://review.sonyericsson.net/#/c/1118712
9223,The data of Reject Call With Message is not retained,http://review.sonyericsson.net/#/c/1113497
9337,'Unknown' displays under 'Missed call' in missed call notification.,http://review.sonyericsson.net/#/c/1110323
11523,FP16210 DSDS Voice mail adaption.,http://review.sonyericsson.net/#/c/1085879
,Service menu in telephony app part,http://review.sonyericsson.net/#/c/1123162
,Change log.wtf to log.d to avoid crash,http://review.sonyericsson.net/#/c/1300265
9194,Implement interface to gets a phone type,http://review.sonyericsson.net/#/c/1065625
9194,Notify extra parameters to telecomm,http://review.sonyericsson.net/#/c/1065619
,"Revert ""FIX for GSMA TS27""",http://review.sonyericsson.net/#/c/1276797
,Dialed number is changed after call establishment,http://review.sonyericsson.net/#/c/1274637
,Wrong sim settings are shown when Data roaming is off notification,http://review.sonyericsson.net/#/c/1274547
,FIX for GSMA TS27,http://review.sonyericsson.net/#/c/1274534
,Change to add STK_PERMISSION for stk related commands,http://review.sonyericsson.net/#/c/1283181
5389,FP13416 Detect Single PDP networks and notify user,http://review.sonyericsson.net/#/c/1057699
9007,Adding possibility to customize voicemail text,http://review.sonyericsson.net/#/c/1060807
,Merge remote-tracking branch 'remotes/origin/odm/arima/android/l-chambal-cosmos-release' into c,http://review.sonyericsson.net/#/c/1063504
8972,The selected word does not display from Voice Input candidate list.,http://review.sonyericsson.net/#/c/1060790
9209,Normal UI(Emergency Dialer),http://review.sonyericsson.net/#/c/1060789
8530,Change theme of Mobile Network Settings,http://review.sonyericsson.net/#/c/1060928
8530,Add Somc features for MobileNetworkSettings,http://review.sonyericsson.net/#/c/1054085
9227,Correct notification for rejected CF,http://review.sonyericsson.net/#/c/1056657
8958,Ignore CF event on non-voice-capable devices,http://review.sonyericsson.net/#/c/1056685
11805,FP5319 Support for customization of data roaming,http://review.sonyericsson.net/#/c/1053669
8499,Somc Notification Adaption,http://review.sonyericsson.net/#/c/1054111
9211,Add somc dimens,http://review.sonyericsson.net/#/c/1053937
,Change SIM displaying name rule for Operator CSL,http://review.sonyericsson.net/#/c/1305309
,Fix phone crash issue.,http://review.sonyericsson.net/#/c/1303988
,Display empty string in CF setting for Entel Chile operator,http://review.sonyericsson.net/#/c/1300412
,update data traffic notification when data sub change,http://review.sonyericsson.net/#/c/1291425
,Append SubId when set preferred network type,http://review.sonyericsson.net/#/c/1279707
,"Revert ""Refactoring FP18564: Prefer PLMN display instead of SPN in network list""",http://review.sonyericsson.net/#/c/1282160
,Support multi ringtone in MTK platform,http://review.sonyericsson.net/#/c/1085755
,Do nothing if user change network for not 3G card to GSM only,http://review.sonyericsson.net/#/c/1124709
,Phone book is busy nowplease try later should not pop up,http://review.sonyericsson.net/#/c/1121713
,"The ""Vibrate when ringing\u0026Increasing ringtone"" option display gray without SIM card inserted.",http://review.sonyericsson.net/#/c/1117983
,"Wrong label is displayed in ""Mobile network settings"" menu",http://review.sonyericsson.net/#/c/1114848
11521,FP16210 DSDS Notification adaption for L,http://review.sonyericsson.net/#/c/1078390
,Remove code conflict,http://review.sonyericsson.net/#/c/1091951
,DSDS: FP16210 DSDS Mobile Network Settings,http://review.sonyericsson.net/#/c/1088565
,check pin2 retry times when pin status is open,http://review.sonyericsson.net/#/c/1294097
,Modify phone crash when click call button on Settings screen,http://review.sonyericsson.net/#/c/1088191
10018,Calls rejected with an IMEI_NOT_SUPPORTED network code,http://review.sonyericsson.net/#/c/1078409
10212,FP14671 EU Internet APN for local breakout,http://review.sonyericsson.net/#/c/1078367
8531,Add SomcNetworkPreference,http://review.sonyericsson.net/#/c/1074154
8529,FP11711 Supplementary Request for Taiwan Emergency Call,http://review.sonyericsson.net/#/c/1074972
8959,Emergency number with CLIR code can't be dialed when no SIM card.,http://review.sonyericsson.net/#/c/1067919
8915,Should enable FDN after PIN2 unlocked successfully,http://review.sonyericsson.net/#/c/1079326
9160,Update launcher SIP icon,http://review.sonyericsson.net/#/c/1079322
11621,"NPE occurs if press Back key after switch ""Receive incoming calls""",http://review.sonyericsson.net/#/c/1079320
9983,The notification that the data is disconnected by roaming disappears,http://review.sonyericsson.net/#/c/1071218
9478,To create a new Alert Dialog for Mobile data traffic,http://review.sonyericsson.net/#/c/1076525
